0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
-608.37274,55.73641,3.1065102,8.106892,3.4878757,2.032688,-5.4258604,-12.726157,1.0863322,4.8144736,-3.2712348,0.03148646,0.66502947,1.6057683,4.276849,1.8888633,-3.5224543,-4.5434775,-2.4830403,-5.9479775,-3.8974955,-1.6333288,-4.35892,-1.1551638,-0.36803067,2.113708,-4.405673,2.5389285,-0.18429214,3.5663311,5.4626,5.069703,5.909392,6.832003,6.510962,4.8876004,2.5175526,0.94928426,1.3928107,1.711531,fearful
-590.9226,51.387817,4.404791,5.5488186,4.510462,-3.2006562,-8.905848,-17.970787,-5.3685827,3.6348736,-4.2752423,-4.186919,-0.25882795,-2.7625005,2.240693,-1.0210764,-4.250797,-2.7738128,-3.1001225,-6.8372207,-1.9593536,0.44503295,-2.078533,7.450846,7.0844274,10.842858,6.0929513,8.076258,4.462951,3.1077166,3.6906922,2.0388634,4.4809275,3.5404875,4.05888,1.7467027,-0.15171774,0.10016677,-1.2533319,1.4496796,fearful
-589.2219,50.802757,6.3687205,8.737354,5.0621057,-0.3739708,-4.3913383,-12.517469,0.79104066,2.8077214,-5.699456,-4.130198,0.901549,-1.619845,1.1612587,-0.09858606,-3.3714519,-0.8067632,-1.0368055,-8.140458,-2.5008261,-1.9644017,-5.1859446,-1.4890635,-4.1811786,0.28229895,-4.0650473,3.5180151,4.8631806,6.731174,7.846692,4.6497808,4.8240914,5.2153482,6.6393294,3.8329997,3.317968,1.4372454,0.7466073,2.1674972,fearful
-430.77304,38.091972,-19.585054,1.8117781,-3.8755527,-15.210368,-12.503111,-16.848984,-9.975203,-0.08920303,-10.321105,-8.276354,0.23310736,-7.67734,-2.3826272,-2.0292895,-7.9360304,-0.058614366,-0.97793627,0.29875553,4.7825685,7.5396423,2.7088854,5.8807125,0.9398636,3.6774166,-0.8282408,0.90506166,1.062714,0.19091216,0.7616691,0.9665027,-1.5882584,2.3536053,-0.4802597,0.001772748,0.26846483,-0.6797862,-0.5159542,1.189676,fearful
-469.8711,38.700233,-22.003653,2.9810455,-1.4398854,-14.886629,-9.309186,-17.981142,-9.32103,1.3245268,-7.5549,-9.311861,1.2783253,-6.4816194,-1.6683334,-1.2370809,-6.5765676,-0.23190498,3.337909,5.321206,10.381023,12.124319,2.4968133,6.7457414,-2.2854304,2.7691483,2.0461698,2.7967713,1.7190742,-0.22291918,-0.72083414,-0.35370713,-2.4430175,0.45215902,-0.72901505,-0.2980545,-1.5847244,-1.5064284,0.48460674,2.745563,fearful
-454.70084,38.142815,-15.037809,2.6810954,-3.2385824,-13.290631,-10.809223,-18.476036,-11.810646,-0.6325908,-9.237891,-10.612815,0.8902201,-6.5202823,-1.0721014,-2.6298332,-8.586389,2.550858,3.1251407,4.9987183,8.489958,10.300402,4.086326,3.9256213,0.6758979,3.8606913,1.9207412,4.021938,0.55877554,-0.12142609,1.71863,2.9300618,-2.1891923,0.156932,-2.3968916,0.5984426,-0.74894834,-0.46621975,-0.05608796,4.0638065,fearful
-534.7181,48.85495,-8.730754,6.322406,-2.7332964,-10.209535,-7.318885,-17.62216,-6.549259,-2.5092058,-8.734786,-5.002838,0.7443527,-6.644202,4.55409,-0.34649077,-5.336389,0.9603273,-3.586618,-1.3733213,0.89989257,5.7229447,7.089464,6.039337,4.711079,4.464428,-1.1006025,4.2438636,2.3004766,4.0408945,2.9592786,5.288876,1.1548576,5.489705,0.19711505,1.5709924,-1.0880657,-2.095269,0.14636861,0.5770311,fearful
-602.56934,67.10299,-3.8499122,12.443233,2.680938,-2.3664656,-2.2520554,-15.19425,-1.9916309,1.1678174,-5.6597633,-1.0534093,2.7392383,-4.186158,0.6540476,0.3409347,-1.993336,-2.9932234,-0.9225974,-4.0236616,-3.689193,0.19634923,-3.9950798,-3.2096953,-3.3616383,-3.0942237,-4.1996946,0.9770605,-2.3039265,1.397124,0.6877302,1.2917874,0.48989755,3.7292137,4.7317686,8.954127,10.140273,10.215566,6.4508543,4.1239533,disgust
-590.1032,76.60502,-7.75772,8.753841,5.736783,-1.7331464,-9.704854,-18.730284,3.2013113,3.7379982,-9.482099,0.1748918,2.143753,-2.5294707,0.6426046,-2.8060353,-2.736316,-3.725051,-3.1360745,-4.3509154,-4.6064687,-1.9649521,-4.425698,-1.0765495,1.5720719,-1.0970454,-4.320497,1.6208322,-2.5197237,3.5709362,2.25798,4.248762,1.946614,2.7035792,1.3912514,4.6433115,6.324834,6.326216,4.299155,3.9162474,disgust
-580.0727,65.95309,3.9161818,5.0807085,4.9359107,-2.4230037,-5.0631156,-14.62768,-0.8978865,4.7323594,-4.434613,0.15753941,0.06341265,-3.0888693,4.380045,-0.72081816,-2.8151112,-1.3357565,-3.3706918,-5.554397,-3.185861,-1.1060023,-5.291342,-4.7079506,-1.4405034,-2.6929812,-4.9489384,-2.32453,-4.620846,-0.5772774,-1.8370724,-0.0043751607,-1.5747399,3.2370703,1.494386,2.352479,1.1567156,4.2967052,2.7114646,6.5224085,disgust
-527.2224,52.442856,-12.099637,3.5126069,2.348971,-5.547336,-7.432995,-17.458382,6.457947,2.5424857,-11.923865,2.6302826,-2.6173306,-0.78242856,2.3196368,-4.8039856,-3.2207,-3.8663042,-2.560583,-5.2844667,-4.3842077,-2.0867705,-6.0403495,-2.3666837,0.05952246,-1.3921381,-1.0580581,5.5301256,1.364646,5.293316,1.8175437,3.5822217,2.5642967,6.7879915,2.566325,5.0394864,2.351091,3.9484382,0.82364017,3.7657812,disgust
-450.70886,54.34568,-21.362358,3.0029736,-2.5676868,-10.29894,-12.558613,-20.105515,-5.133086,-2.5564392,-12.484487,-5.089608,-4.757099,-3.0485852,-2.0637128,-8.37876,-1.9901954,-2.493609,0.94208336,0.20601392,0.27343327,3.6506107,-4.3114057,-0.37994295,-1.0068461,-2.264781,-2.5215218,0.423238,-1.2691134,1.1947091,2.5612228,3.7869086,4.315825,6.27903,1.9563026,4.277811,-0.07242622,4.0220895,1.4462141,2.1057947,disgust
-440.06522,53.196682,-25.834057,4.659357,-3.7714715,-12.942803,-13.296347,-20.799854,-5.3052144,-1.855594,-13.675419,-3.4391599,-1.974156,-9.416744,1.4475312,-5.627213,-7.6450667,-6.3903747,-5.565275,-2.690287,-1.7554947,4.5683174,-0.46389297,1.3638818,-0.21300912,0.21607769,1.3292522,7.8579645,5.0993853,5.194882,5.4148073,1.4534031,3.309069,2.6454132,0.041317556,2.887377,-1.95775,0.67802006,-0.7466792,1.7674117,disgust
-489.20673,53.997875,-20.182741,1.0136783,-2.256692,-9.163011,-11.204888,-23.213806,-1.5148641,-1.7471117,-13.483652,-0.61620146,-5.7765417,-7.61747,3.2884157,-6.4795513,-5.649292,-6.5274644,-4.1389704,-5.381933,-1.2017031,4.7656074,2.3463008,0.7232417,6.492628,5.576463,7.5738215,11.856108,4.3988943,6.2357,-0.75452775,1.6587706,1.4843777,5.0681562,0.79904944,1.6982135,-3.1761336,-0.8313857,-1.4048119,-0.06780457,disgust
-450.62036,51.33882,-20.775835,-6.873811,-5.962627,-13.552367,-11.10877,-20.657516,-10.321867,1.7176563,-13.16383,-6.851687,-3.0504951,-7.6035523,-2.2313886,-7.367519,-3.9179862,-2.827754,-1.947413,-1.7713437,-0.07164652,4.789209,0.20351906,6.4930573,6.8242316,7.430934,4.1603208,3.1837516,0.5675454,1.7751489,3.29719,2.4080105,0.19145362,2.8159773,-0.620623,4.221488,-0.7817867,3.5950358,0.19164215,0.11657947,disgust
-545.06085,42.95494,-0.2558585,8.247221,2.4213815,-5.982156,-6.449633,-8.582763,0.0017399924,-0.9071784,-7.7501345,-2.3016412,-3.2879586,-3.2684925,2.7051992,-2.2018502,-3.7176192,2.6066215,0.4749564,0.01692265,2.514499,3.5241094,1.0769283,1.0997467,1.4998,1.7333957,-1.1056018,5.540264,2.0604985,6.0010896,1.4618012,0.8397847,-0.38103124,3.4615333,2.931445,2.8815901,0.71077913,1.0371634,-0.2766667,-0.054388642,surprised
-561.5467,56.16472,3.4010205,8.411776,1.9494743,-2.3823419,-6.501201,-9.792819,-4.3537664,2.2893581,-4.0997505,-2.915483,0.9570979,-1.5322846,0.34558398,-1.3830564,-3.9688222,-2.8771117,-2.6067824,-3.9921684,-2.8949578,0.756008,-2.849069,0.6048061,-1.6269196,1.5904161,-2.6064506,4.4865284,2.6063,3.6919663,2.994653,2.9225707,1.6104767,3.554221,2.6690688,3.1188657,1.3799951,0.6053099,-0.3143958,1.1264567,surprised
-492.20914,45.14953,-4.0253477,2.2186327,-3.309884,-5.713069,-7.9491854,-9.225386,-6.0072374,-0.44610804,-10.95822,-6.4835577,-2.4916878,-7.320589,-0.4683356,-5.2003093,-5.9024982,-0.21064617,-2.6610498,-3.7224088,-0.70380217,1.5153273,-0.40572232,5.2313313,2.8689725,6.382028,4.7706704,6.6091027,4.1540384,1.5526534,2.9475038,1.9589876,2.9235055,3.2565095,0.9336763,1.7857463,-0.3229915,1.2727545,-0.7628363,-0.73772717,surprised
-568.1055,58.250523,7.187409,7.540136,1.71266,-6.212816,-7.5283527,-7.425894,-2.2630796,-0.70800036,-8.5418825,-3.3034587,0.015132243,-6.690965,1.8774091,-4.6022854,-5.6893277,1.5113813,-4.23648,-3.7846646,-0.19039072,1.6470672,-0.42231575,-0.5460263,0.49044377,2.2581975,0.81111926,6.787645,3.7777214,4.6195455,3.6567724,3.951115,0.26857722,2.52939,0.13149291,0.6089664,0.9778461,2.776098,2.0073984,2.4106176,surprised
-475.99533,45.401077,-10.204732,1.4581827,-1.1011556,-7.6377034,-6.307356,-12.698923,-10.170322,-1.4320078,-6.317785,-6.7680016,-0.85706353,-5.485366,-2.083806,-1.9916571,-3.9225202,-3.461009,-2.0098128,-0.8703849,-1.3764094,5.192501,0.49791047,5.3378024,3.3971052,4.651109,2.6958656,3.7252045,2.9710186,3.5162098,2.8569143,2.9952545,1.7852156,2.4314425,0.6362687,1.970598,-1.6488291,-0.39980432,-0.7863754,0.5732539,surprised
-474.9345,39.292084,-15.090651,3.6525934,-7.0205483,-9.719821,-11.001763,-10.882002,-6.676031,-3.8303022,-9.965902,-6.7059884,-1.8895782,-7.9256415,1.3943174,-3.1127057,-5.020429,-0.2532873,2.2871006,4.414528,8.610613,6.5356846,3.060268,-0.5445955,-1.5551776,3.5342586,0.12908791,4.234066,0.25056076,-1.2505423,1.453653,1.0726497,-0.006516411,0.65598094,-1.8375639,0.997009,-0.5293488,0.12342295,0.85964346,3.239001,surprised
-444.25198,34.596737,-6.22568,-5.858587,-1.6350032,-9.584786,-6.85531,-8.922426,-10.052692,-1.9948901,-10.465377,-9.200804,-5.119713,-7.6986265,-3.0350864,-3.6629875,-1.0480003,5.2906947,5.695423,4.642811,5.2973433,5.5361724,-2.7299926,0.85844374,-3.7482576,0.6755892,-2.4442904,1.9227877,-1.8571768,-0.025242217,1.1793934,-0.2211155,0.6160867,1.0078969,1.4194756,1.4117033,1.1961635,2.2048779,1.4893409,0.89235806,surprised
-429.13376,40.78348,-6.922619,-2.155332,-3.651917,-8.737791,-8.689833,-11.481401,-9.146136,-0.13742131,-8.54583,-8.276807,-3.3285742,-6.760483,-2.9379256,-6.1773667,-6.9076843,-3.36127,-1.4477831,-3.8723738,2.261395,9.67846,3.1372628,10.014509,5.188271,6.445503,0.7142697,2.7698634,0.77553093,0.21713464,-0.080579214,-1.2115929,0.47864875,0.6020935,0.4097681,2.0720372,-0.44134718,1.252186,-0.15452299,0.21297666,surprised
-731.38007,62.224876,24.513342,20.070845,12.545768,6.1058836,7.2661133,2.158617,0.5730283,1.0894154,4.2365637,3.2639344,0.08466266,2.352591,3.9604106,2.3004818,0.37237653,2.9853764,-0.5101266,3.0702114,-2.2685769,0.56730103,-0.14628826,0.12690634,-2.5866745,1.227123,-1.6959677,1.6249456,-2.1301467,0.6833897,0.6033368,1.1669601,0.5787769,0.83767956,-1.3735566,-0.5307568,-1.2339029,-0.7056932,-2.041315,-0.17667782,neutral
-697.01483,62.102234,21.480148,16.53148,11.172518,6.3433704,7.182734,1.2599962,-1.7513115,0.82465935,3.7978878,1.2289525,-1.0981221,1.8400179,3.0530865,2.8388116,0.94753504,1.2478845,-1.0293471,0.655182,-3.7539673,1.2281115,0.36263287,0.3887257,-2.9567032,1.6279043,-3.2032185,1.834013,-2.1693752,0.0568161,-0.83266854,-0.4652161,-0.39510995,0.19168612,-2.031973,-0.7396024,-2.0396426,-1.4995638,-2.585785,-1.615405,neutral
-699.5246,57.129967,22.601547,20.58691,10.934579,5.6991353,5.132369,0.8127338,-1.7865863,1.4359765,2.84072,-0.62498593,-0.56504166,0.35730827,1.6485213,4.144742,-0.5160117,-0.1161243,0.059893955,0.03837685,-3.3495011,0.2476968,-0.18987694,0.038790938,-2.2983117,1.1144693,-2.1993904,1.4566044,-0.9096128,1.0442455,-0.19367214,0.9183944,-0.7503736,0.66072106,-1.6078132,-0.8816364,-1.8611618,0.044723954,-2.2330031,-0.21000707,neutral
-700.3051,66.63224,28.183119,24.51742,14.91987,8.103115,5.8325195,1.9335866,-0.7792013,3.3662438,6.0509524,0.73332256,-0.3639216,0.8905399,2.124489,4.4140687,1.2355897,0.7023408,0.027583547,1.1193495,-3.726109,0.675963,0.062132508,0.2979276,-1.5521435,1.3984553,-1.7923515,2.198757,-1.2618206,2.1009989,0.34708977,1.8846933,-0.50802964,0.97186995,-2.0648155,0.23846361,-1.8901227,-0.33214927,-1.9212419,-0.19258098,neutral
-736.93475,63.037773,24.43781,23.061945,16.490107,12.701995,9.566386,4.9885306,0.576509,5.787804,6.686672,2.4989135,-1.5190136,2.90372,3.7701511,3.1832056,1.0282483,0.36317888,0.4307002,1.6914009,-3.7922597,2.804334,-0.358144,0.014918388,-2.7047546,1.4942758,-2.5362632,1.5115279,-2.6771386,1.423656,-0.42065278,0.8491033,-1.6010313,0.15949209,-2.0418143,0.8290478,-1.4549843,1.1426978,-2.0419898,-0.9234984,calm
-719.9197,73.983086,24.775673,25.988358,18.660965,13.578579,7.0668945,3.0317354,-0.30822352,3.8610492,5.261758,1.5440162,-1.3613734,1.7944047,4.2097116,3.7883708,0.9402568,1.4291129,-0.2071067,1.5708175,-3.0574713,3.2712686,-1.6598003,-0.89550185,-1.8192999,0.8518928,-2.9788141,2.214,-2.039173,-0.23379663,-1.027346,2.0020053,-1.6550069,0.3431862,-3.3345287,-0.9524859,-2.5957172,-0.13371637,-3.3033915,-0.6800902,calm
-711.49194,63.99623,24.90529,22.064156,10.548841,10.253174,3.9426012,-1.3010598,-0.021961424,3.0548458,5.798048,1.1122925,-1.0079774,0.53717273,1.3455455,2.8885603,-0.67832494,-0.098354,0.22132185,1.0124556,-2.4700632,0.8945581,-0.45742762,-0.14884932,-1.5061682,1.2189242,-2.9921281,1.7991,-2.0909917,1.7160219,0.4185883,1.6798,-1.9151726,-0.61038315,-2.8936648,-0.7722079,-2.2864833,-0.2554181,-2.8167768,-2.411153,calm
-722.09454,62.397846,26.075106,22.847424,15.226341,14.4210615,4.2541566,5.8056216,-1.725126,3.9156985,8.305034,3.5974355,-1.8883477,-0.41949013,1.7169107,2.6334195,0.4555473,-1.2120225,-2.0143259,2.5450337,-5.444951,1.9472833,-0.97316337,-0.21118145,-2.959053,2.5223079,-3.1299055,2.272408,-1.9751942,1.397622,-0.8182995,1.0380075,-1.8404617,-0.9916495,-2.9432683,0.12924823,-1.4557102,0.8545203,-2.8783762,-0.71212584,calm
-727.009,68.78833,22.34004,20.284195,17.886719,10.179355,5.7727427,4.7370477,-0.41483435,4.43914,8.22121,3.6399372,-2.2498863,2.7358258,2.269371,3.2699049,1.5641516,0.5341461,-0.029536512,2.1201138,-2.6372259,1.9866335,-1.137713,1.1328251,-2.2644172,0.8745231,-1.7759678,3.0792892,-1.5566155,2.1356742,-0.7251984,1.9578655,-1.4231374,0.28659236,-2.4766624,-0.2908932,-1.9182281,1.2501459,-2.0263984,-0.041349504,calm
-742.09735,54.008442,19.01675,23.997906,15.380698,12.103405,6.0856185,6.5094275,0.76061094,1.9193797,7.017051,0.9588694,-1.4923271,1.9062064,2.712992,2.402899,-0.58456486,1.0252781,-1.9031558,1.0415199,-4.423526,2.6862924,0.22561622,-0.1648288,-1.2652868,2.1937795,-3.9219296,1.4625999,-1.298393,1.35509,-1.0278925,1.9516553,-0.650434,-0.014097297,-1.4119031,0.424637,-1.4306735,0.28173557,-2.4213665,-0.6040683,calm
-723.7124,61.02586,25.226608,22.543198,16.86244,10.877298,6.4256163,5.348231,-0.09337817,4.3724604,7.8520126,3.1078787,-0.48144194,1.4269617,4.2551823,1.0228682,-0.5690756,-0.061643917,-2.1868284,2.452448,-4.402505,3.1023242,-1.7175788,-1.5643986,-3.272342,2.091991,-3.324134,1.4157345,-2.4835925,1.1559112,-0.7220621,2.2050033,-1.6144387,0.21535435,-2.2591715,-0.16346961,-1.7505261,0.8110419,-2.6034646,-0.40471336,calm
-721.7652,64.2868,22.369204,21.98796,14.870974,10.207192,5.918316,3.3743844,0.068034984,3.2395353,10.096145,3.5505106,0.3644428,0.6888391,2.009915,3.2244058,-0.97307384,0.8099748,-0.4638581,0.41829586,-3.238554,1.7017155,-0.3554898,-2.8582125,-2.760003,2.7683847,-2.3108006,2.4403286,-2.1745515,1.8660045,-0.10821862,2.195864,-1.4937228,0.36839142,-2.7060552,-0.83957404,-1.9630263,0.23932703,-2.4694111,-0.39650244,calm
-671.8112,58.46776,12.806989,13.267467,9.862153,5.294547,1.0133107,-3.117686,-1.8420779,-2.7163239,3.9369767,1.4677899,-1.7729574,2.5156705,1.5739229,2.8276737,1.702791,-0.7350749,-0.6808513,1.0092291,-2.809632,2.0338457,-0.8943668,0.7453357,-0.40555197,1.9720511,-1.4726112,2.861483,-2.0561996,1.9510603,-0.6402947,0.75852853,-0.02733259,1.4571495,-1.7654647,1.043366,-0.5875427,2.083618,0.2428149,2.7002428,happy
-666.72864,61.362637,16.287018,11.9945,10.763568,6.989389,1.1845115,1.0446215,-2.3440356,0.4965033,4.65109,0.38956422,-0.17692436,0.2977705,2.63875,1.6482911,0.19779764,0.8141936,-0.012909378,-0.5791376,-3.2217097,1.5330817,-1.5857452,0.45312402,-2.1239076,1.4757985,-2.6208968,1.1250387,-1.930279,0.4834942,-0.73254997,-0.28712642,-0.06856299,-0.5459033,-2.806838,-1.1939336,-1.1188992,0.98149055,0.5874793,2.101113,happy
-661.9023,53.02125,16.841034,11.955747,10.210272,7.2153544,-0.8082529,-0.16143276,-3.784371,-0.13106787,3.7155204,0.60688794,1.7692595,0.26023084,3.565394,2.6630864,-0.91083825,1.4089053,0.46726176,0.5625783,-3.9276016,1.2837905,-1.7514721,-1.1463385,-0.41068608,2.5343413,-2.023317,1.5688157,-1.3759689,1.1614658,-1.0057719,0.3294488,-0.4277507,0.014062164,-3.00089,-0.68428063,-1.5598978,-0.16714509,-2.7315054,-1.0401318,happy
-652.7094,52.740593,17.85147,13.533674,9.304794,3.6277058,2.1977959,-0.6491144,-1.7615517,-3.2369573,3.258072,-0.36332268,-1.8496996,-0.92458105,3.0329437,1.857309,-1.1636499,1.2283537,-0.84646183,-0.45785403,-4.2842755,1.1042105,-2.5391638,-0.5090228,-1.2317244,1.7145296,-1.9526978,0.5150022,-2.468284,1.1046346,-0.684936,0.08416608,-1.1464986,-0.56176084,-2.8287847,-0.5221837,-1.1230917,2.1168585,1.6106585,3.5741544,happy
-491.04224,50.914917,5.5621724,6.088569,1.0633912,1.338258,-0.37724704,-1.0818412,-7.938244,-5.4641323,2.500446,-1.2941054,-0.57455254,-2.1876075,-0.84149784,0.7684912,-2.3915825,0.6045534,-2.0607495,-1.7586432,-4.127578,2.004568,-2.5358438,0.43999577,-1.6020638,2.472869,0.14027283,5.279106,2.2653413,4.12847,2.8832467,3.9873474,2.4423997,4.3058543,3.5994956,5.9681783,5.772813,7.541205,3.0432703,2.6245296,happy
-484.9259,43.868042,2.339842,7.74689,2.9911036,-0.80152774,0.25824636,0.23527662,-4.733631,-2.2682912,2.251687,0.039110076,-0.5518016,-0.10659693,0.66318166,2.013984,-2.157367,1.22486,-0.88955873,0.565975,-2.1843305,3.0555494,-2.8470852,0.7130457,-2.3596354,1.9117566,-1.0889443,4.014404,3.492333,5.01062,4.952939,8.4953,4.8511233,6.125587,3.8142757,3.732016,2.7126832,3.729456,3.0953846,4.968265,happy
-505.55783,46.75522,-1.6399516,3.150318,-2.4230657,-2.2284875,-2.5006518,-4.3739567,-10.267551,-7.361984,-1.7911103,-3.6364384,-2.1840475,-5.588924,-1.2172477,-1.5939927,-6.5835056,0.20818311,-3.9057548,0.31365556,-3.7876327,-0.304213,-5.38871,-1.6977665,-3.0592122,-0.9017941,-4.508695,0.51163465,-1.5766428,2.7767165,2.775105,6.959326,5.7899513,8.142021,4.839017,6.4793744,3.0146685,3.8049886,1.0150235,1.5902778,happy
-514.74664,43.191605,5.772206,4.243602,-0.7620973,-0.5430475,-4.018764,-3.2585108,-5.7625585,-7.5700636,-0.5281388,-1.9546634,-2.978227,-3.6412086,-1.5717854,-0.14164977,-6.431587,0.7350881,-1.6222929,-2.154763,-5.0810513,-0.38692698,-3.7918766,-1.310045,-3.4365618,-0.08619119,-3.4873557,-2.0680482,-2.3482804,-0.860134,-1.2313448,2.7922957,1.5642859,3.964556,2.6971412,4.0954924,3.8618357,4.164195,2.356704,3.6256645,happy
-695.314,54.816204,17.140287,20.143833,13.9979925,7.940733,4.777093,4.882848,-2.0959117,2.539649,5.7294593,0.3890127,-0.031817913,-0.89593434,2.7079523,3.3935444,-1.3370132,0.8649862,-0.13599958,1.9671574,-4.3367405,2.1809576,-0.77426696,0.08432611,-1.8799242,1.7612809,-3.0933502,2.1471384,-0.6777856,1.6371702,0.21874517,1.4653429,0.82229245,-0.288417,-0.93736064,-2.0451615,-2.0109468,-0.66730577,-2.6910696,-0.637727,sad
-709.4862,63.882225,25.09937,25.171581,14.942026,8.699793,6.9665294,4.283603,-1.626585,-0.22504508,6.6909437,2.7491682,0.78140104,0.42079604,3.600465,3.0229933,1.1802232,0.46919954,0.41332293,1.724663,-1.773212,2.1639903,-0.6329262,-0.6144852,-1.3892113,2.3617084,-2.8869941,1.6597337,-1.4188935,0.9194868,-0.39285067,1.637319,0.43834978,1.064635,-1.5579419,0.27838936,-2.9765096,0.23725677,-2.3647957,-1.0762528,sad
-695.7952,56.393433,23.653025,20.232847,7.4839177,7.3250628,3.8584511,2.2939265,-1.4581586,-2.1220362,4.1239343,-1.1337626,-2.265607,-2.6548786,2.4295197,3.2611957,-2.361733,0.87136453,-1.9867936,1.4076608,-3.5877023,0.6227754,0.18541677,-0.76166356,-2.0603216,2.4568126,-2.799583,2.4735718,-1.3437109,1.5973914,0.73544997,2.1442313,0.6771662,0.84044594,-2.4580886,-0.3605871,-1.9349152,-0.0010625054,-1.0441668,-0.4901518,sad
-701.44946,57.68949,23.885979,19.443907,10.07803,8.518083,5.9608674,3.0552762,-2.0891974,0.86470413,4.2385387,-0.42557696,-0.6097224,-2.1104274,4.314812,2.187846,-0.80284756,-0.06585043,0.0124855805,1.8337014,-4.351472,0.8754893,-1.7263503,-0.35719925,-3.0879278,1.4319062,-1.2422534,1.3024324,-0.11210155,0.8580093,0.74638075,1.2263173,-0.41759634,0.91500825,-2.1840427,0.58198893,-2.0291357,-1.0244354,-2.2320056,-0.00063947384,sad
-602.8457,49.077026,8.125839,8.17854,2.2201324,3.3802848,-1.6655959,-1.7842661,-4.6804485,-5.1487627,-0.039670944,-0.96785426,-1.6866425,-0.37140137,0.08298201,2.034145,-2.2022552,0.8502271,-1.9469604,0.5913356,-3.70578,-0.4484948,-1.1778883,0.9179199,-2.8734174,1.4900752,-0.62937474,0.5804971,-0.1258226,-1.1734767,0.78381133,0.76004195,0.6496351,1.8455758,2.9052603,3.9535081,3.5539725,3.632687,1.2635436,0.62311816,sad
-543.42145,60.658154,6.3815746,11.688166,5.0711303,1.0410141,-4.234133,-3.1064427,-7.583528,-5.2199326,-0.6587366,-2.1683233,-1.9350398,-2.4676967,-2.2229087,0.91627324,-4.6608753,-1.2987083,-5.2198052,-1.904372,-5.76899,-2.2174065,-3.539098,-0.89251983,-5.652372,1.0534834,-3.3130884,0.63123333,0.1326024,2.5086503,2.4056966,5.2978354,4.690667,5.191597,2.7362998,2.6404288,2.0378327,3.411189,4.864507,7.7660728,sad
-576.2425,45.641876,8.173527,8.683462,0.2675062,-1.5989766,-0.08003432,-7.061021,-8.408967,-7.136773,-2.768546,-0.47262877,-4.4314885,-2.0191016,0.2688358,-0.08061239,-5.547644,-0.82574916,-5.025201,1.7264953,-7.040293,-1.5035713,-3.6863642,-1.9199135,-4.83591,0.17622964,-4.0448933,-0.7391334,-1.7749201,-0.014762931,1.2410545,1.2567697,3.7831187,4.65299,2.7213955,4.166717,1.8854755,2.5160823,1.1890262,2.2878997,sad
-533.8294,41.88679,9.188054,10.774407,0.102648415,1.5861732,-1.6376915,-6.4293795,-7.8679156,-8.468254,-1.0681957,-2.188321,-4.9652114,-2.1244655,-0.016535334,0.95603645,-5.055201,0.64109635,-2.823203,1.8820852,-4.6838264,0.030993303,-1.1761159,-0.5691614,-5.0036573,1.0510446,-2.8408482,1.0940946,1.1490703,3.2246585,4.0320034,4.290739,2.8599322,3.3863256,0.9129245,2.1945064,2.8819127,3.4365392,3.8815172,3.8169675,sad
-543.44446,47.821236,6.8700266,9.118286,2.113809,0.23116313,1.8366659,-0.33835334,-4.3980007,-2.0369003,2.4392567,-1.5054544,-1.4443569,-0.0713006,0.2052261,0.03690304,-1.8424397,-0.108381025,-2.5899765,-0.8809216,-4.127488,-0.07539568,-2.5550797,-0.9695616,-2.8845508,0.93476534,-2.6057057,1.8806106,-1.0712343,0.7485329,-0.28245592,1.9885534,0.8586389,3.2380178,1.2952045,2.7003224,-0.14169772,1.8447094,0.89664906,3.2039497,angry
-579.6884,49.956093,13.536646,12.080677,2.6121902,4.3024073,0.7292836,1.040065,-5.281678,-1.7641878,3.1373453,-2.3368156,0.7844772,-1.4853262,1.1719308,0.8569067,-2.1526206,-0.68437105,-1.013808,-0.9860078,-2.736307,1.0940068,-1.8722177,-0.7758775,-2.459711,0.9985393,-4.082985,1.3215096,-1.555096,-0.11190979,-0.044669293,2.143755,-0.033633422,1.1790546,-0.5425773,1.2177043,-0.7645808,0.85530937,0.83361846,2.663633,angry
-534.89935,45.18496,4.673624,6.7924595,-1.9777037,1.6891805,-0.20467837,-2.5666683,-6.0643735,-5.5807047,2.3210192,-3.5924008,-0.99065024,-1.5994723,-0.9424097,-2.4999092,-4.0420685,-1.6730434,-1.3311672,-3.0043375,-4.3601656,-0.026524251,-3.3008983,-1.7666146,-3.156984,1.0234888,-5.4814363,0.47780925,-3.6560054,0.3246501,1.3115495,4.776553,4.1779466,5.585023,1.8286052,1.4980077,-0.9661222,0.67362875,0.83834136,4.7119427,angry
-532.9163,48.79762,8.267565,8.323699,-1.3857589,2.9712853,-1.8690687,-3.3485115,-5.7288365,-6.556404,2.7560318,-4.884578,-1.1085882,-2.1812563,-1.1826466,-2.0556397,-4.936334,-1.6451242,-1.166008,-2.8061788,-4.7968426,-0.6596931,-3.740603,-2.2772589,-3.4138987,0.16345948,-4.951508,0.18674946,-4.0963736,-0.295271,-1.5083885,1.4302088,0.17224377,4.277842,0.22623354,2.9420311,0.012365495,0.53363997,0.27020454,2.7461662,angry
